match_id,date,season,team,opponent,home,corners,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
M2021125,2022-02-13,2021,team_19,team_27,1,7,0.382,0.34,0.612,0.609,0.389,0.291,0.373,0.509,0.748,0.509
M2021125,2022-02-13,2021,team_27,team_19,0,3,0.317,0.816,0.577,0.285,0.232,0.598,0.695,0.269,0.667,0.313
M2021126,2022-02-15,2021,team_19,team_28,1,7,0.275,0.424,0.625,0.503,0.537,0.53,0.567,0.475,0.553,0.576
M2021126,2022-02-15,2021,team_28,team_19,0,12,0.417,0.219,0.421,0.512,0.341,0.072,0.833,0.574,0.259,0.682
M2021127,2022-02-15,2021,team_19,team_29,1,6,0.371,0.3,0.619,0.483,0.506,0.512,0.612,0.587,0.45,0.611
M2021127,2022-02-15,2021,team_29,team_19,0,4,0.407,0.153,0.825,0.803,0.904,0.306,0.431,0.311,0.173,0.478
M2021128,2022-02-15,2021,team_19,team_31,1,4,0.288,0.292,0.579,0.571,0.532,0.384,0.579,0.277,0.273,0.504
M2021128,2022-02-15,2021,team_31,team_19,0,6,0.349,0.501,0.55,0.421,0.495,0.829,0.421,0.617,0.677,0.269
M2021129,2022-02-16,2021,team_19,team_39,1,4,0.281,0.495,0.372,0.396,0.509,0.304,0.774,0.494,0.536,0.637
M2021129,2022-02-16,2021,team_39,team_19,0,2,0.698,0.853,0.655,0.503,0.307,0.116,0.164,0.376,0.369,0.646
M2021130,2022-02-16,2021,team_19,team_41,1,7,0.156,0.32,0.722,0.634,0.302,0.288,0.632,0.459,0.266,0.688
M2021130,2022-02-16,2021,team_41,team_19,0,10,0.555,0.907,0.841,1.026,0.581,0.41,0.753,0.318,0.79,0.407
M2021131,2022-02-18,2021,team_19,team_43,1,7,0.403,0.358,0.677,0.529,0.386,0.607,0.857,0.294,0.407,0.66
M2021131,2022-02-18,2021,team_43,team_19,0,4,0.712,0.165,0.833,0.807,0.391,0.68,0.533,0.478,0.321,0.331
M2021132,2022-02-21,2021,team_19,team_46,1,9,0.286,0.35,0.494,0.606,0.465,0.456,0.564,0.573,0.459,0.498
M2021132,2022-02-21,2021,team_46,team_19,0,9,0.536,0.596,0.135,0.464,0.789,0.48,0.279,0.581,0.623,0.652
M2021133,2022-02-21,2021,team_19,team_48,1,11,0.253,0.388,0.58,0.564,0.416,0.395,0.367,0.638,0.411,0.568
M2021133,2022-02-21,2021,team_48,team_19,0,6,0.403,0.081,0.344,0.608,0.337,0.402,0.821,0.309,0.533,0.321
M2021134,2022-02-21,2021,team_19,team_49,1,7,0.449,0.364,0.616,0.382,0.548,0.392,0.578,0.576,0.17,0.766
M2021134,2022-02-21,2021,team_49,team_19,0,13,0.513,0.307,0.268,0.876,0.449,0.663,0.438,0.467,0.393,0.22
M2021135,2022-03-01,2021,team_19,team_52,1,8,0.386,0.221,0.578,0.663,0.498,0.687,0.487,0.81,0.457,0.581
M2021135,2022-03-01,2021,team_52,team_19,0,3,0.153,0.948,0.848,0.629,0.352,0.428,0.243,0.464,0.831,0.755
M2021136,2022-03-01,2021,team_27,team_28,1,7,0.382,0.786,0.625,0.365,0.69,0.297,0.37,0.454,0.695,0.446
M2021136,2022-03-01,2021,team_28,team_27,0,2,0.455,0.228,0.354,0.386,0.484,0.316,0.685,0.391,0.584,1.003
M2021137,2022-03-02,2021,team_27,team_29,1,4,0.188,0.588,0.248,0.281,0.439,0.278,0.764,0.529,0.847,0.25
M2021137,2022-03-02,2021,team_29,team_27,0,9,0.548,0.358,0.989,0.891,0.827,0.641,0.461,0.401,0.359,0.554
M2021138,2022-03-06,2021,team_27,team_31,1,7,0.348,0.625,0.382,0.237,0.602,0.402,0.666,0.634,1.026,0.375
M2021138,2022-03-06,2021,team_31,team_27,0,6,0.512,0.508,0.449,0.342,0.577,0.853,0.374,0.295,0.631,0.464
M2021139,2022-03-10,2021,team_27,team_39,1,11,0.39,0.613,0.333,0.389,0.675,0.629,0.776,0.593,0.774,0.346
M2021139,2022-03-10,2021,team_39,team_27,0,9,0.339,0.765,0.625,0.762,0.391,-0.004,0.374,0.776,0.407,0.745
M2021140,2022-03-10,2021,team_27,team_41,1,6,0.054,0.664,0.469,0.33,0.354,0.551,0.762,0.527,0.869,0.211
M2021140,2022-03-10,2021,team_41,team_27,0,4,0.768,0.911,0.655,1.183,0.363,0.423,0.653,0.531,0.773,0.521
M2021141,2022-03-11,2021,team_27,team_43,1,10,0.291,0.795,0.469,0.39,0.487,0.647,0.517,0.602,0.769,0.476
M2021141,2022-03-11,2021,team_43,team_27,0,9,0.752,0.191,0.831,0.753,0.442,0.667,0.749,0.477,0.412,0.365
M2021142,2022-03-12,2021,team_27,team_46,1,5,0.343,0.705,0.409,0.406,0.549,0.366,0.488,0.505,0.833,0.381
M2021142,2022-03-12,2021,team_46,team_27,0,2,0.687,0.764,0.318,0.494,1.095,0.509,0.099,0.346,0.18,0.567
M2021143,2022-03-13,2021,team_27,team_48,1,3,0.459,0.683,0.641,0.312,0.346,0.498,0.507,0.352,0.871,0.417
M2021143,2022-03-13,2021,team_48,team_27,0,10,0.501,0.318,0.493,0.643,0.415,0.467,0.648,0.448,0.434,0.103
M2021144,2022-03-14,2021,team_27,team_49,1,10,0.295,0.77,0.551,0.234,0.415,0.382,0.548,0.312,0.956,0.281
M2021144,2022-03-14,2021,team_49,team_27,0,3,0.324,0.428,0.537,0.943,0.343,0.426,0.665,0.356,0.306,0.133
M2021145,2022-03-15,2021,team_27,team_52,1,9,0.25,0.825,0.586,0.271,0.627,0.415,0.302,0.662,0.805,0.375
M2021145,2022-03-15,2021,team_52,team_27,0,2,0.146,0.781,0.759,0.558,0.361,0.5,0.12,0.445,0.966,0.684
M2021146,2022-03-15,2021,team_28,team_29,1,8,0.588,0.417,0.261,0.364,0.361,0.124,0.643,0.153,0.493,0.843
M2021146,2022-03-15,2021,team_29,team_28,0,7,0.475,0.44,0.703,0.5,0.932,0.521,0.072,0.389,0.476,0.295
M2021147,2022-03-16,2021,team_28,team_31,1,2,0.617,0.337,0.481,0.392,0.369,0.431,0.671,0.223,0.495,0.69
M2021147,2022-03-16,2021,team_31,team_28,0,7,0.484,0.599,0.637,0.475,0.588,0.813,0.747,0.713,0.596,0.603
M2021148,2022-03-16,2021,team_28,team_39,1,10,0.495,0.335,0.409,0.645,0.554,0.308,0.417,0.575,0.368,0.718
M2021148,2022-03-16,2021,team_39,team_28,0,3,0.716,0.841,0.629,0.584,0.233,0.266,0.452,0.237,0.344,0.743
M2021149,2022-03-17,2021,team_28,team_41,1,6,0.371,0.181,0.413,0.436,0.559,0.276,0.895,0.22,0.38,0.894
M2021149,2022-03-17,2021,team_41,team_28,0,7,0.62,0.873,0.654,1.09,0.329,0.489,0.178,0.373,1.057,0.549
M2021150,2022-03-19,2021,team_28,team_43,1,5,0.478,0.311,0.431,0.419,0.476,0.385,0.334,0.44,0.474,0.633
M2021150,2022-03-19,2021,team_43,team_28,0,1,0.849,0.188,1.03,0.773,-0.077,0.554,0.905,0.147,0.835,0.172
M2021151,2022-03-21,2021,team_28,team_46,1,9,0.367,0.287,0.376,0.364,0.436,0.269,0.582,0.409,0.58,0.692
M2021151,2022-03-21,2021,team_46,team_28,0,2,0.602,0.642,0.247,0.4,0.831,0.978,-0.003,0.739,0.086,0.669
M2021152,2022-03-25,2021,team_28,team_48,1,0,0.46,0.253,0.154,0.51,0.393,0.242,0.381,0.453,0.34,0.752
M2021152,2022-03-25,2021,team_48,team_28,0,6,0.379,0.297,0.293,0.484,0.549,0.559,0.769,0.201,0.612,0.239
M2021153,2022-03-26,2021,team_28,team_49,1,8,0.518,0.3,0.169,0.406,0.263,0.345,0.808,0.535,0.322,0.636
M2021153,2022-03-26,2021,team_49,team_28,0,7,0.439,0.519,0.455,0.874,0.332,0.556,0.525,0.291,0.101,0.298
M2021154,2022-03-26,2021,team_28,team_52,1,8,0.7,0.2,0.392,0.447,0.243,0.189,0.758,0.149,0.515,0.649
M2021154,2022-03-26,2021,team_52,team_28,0,4,0.209,0.557,0.726,0.637,0.305,0.34,0.043,0.413,0.842,0.961
M2021155,2022-03-27,2021,team_29,team_31,1,6,0.425,0.268,0.789,0.562,0.664,0.551,0.765,0.291,0.48,0.554
M2021155,2022-03-27,2021,team_31,team_29,0,7,0.571,0.518,0.51,0.522,0.615,0.709,0.834,0.362,0.459,0.485
M2021156,2022-03-28,2021,team_29,team_39,1,7,0.342,0.206,0.944,0.982,0.708,0.379,0.269,0.168,0.185,0.605
M2021156,2022-03-28,2021,team_39,team_29,0,4,0.409,0.713,0.72,0.592,0.101,0.077,0.266,0.108,0.362,0.85
M2021157,2022-03-28,2021,team_29,team_41,1,8,0.34,0.254,0.837,0.909,0.689,0.382,0.379,0.532,0.334,0.527
M2021157,2022-03-28,2021,team_41,team_29,0,7,0.52,1.16,0.801,1.022,0.555,0.469,0.285,0.611,0.866,0.367
M2021158,2022-03-29,2021,team_29,team_43,1,10,0.497,0.376,0.746,0.881,0.906,0.515,0.249,0.711,0.489,0.431
M2021158,2022-03-29,2021,team_43,team_29,0,13,0.773,0.093,0.903,0.759,0.193,0.456,0.63,0.58,0.81,0.315
M2021159,2022-03-31,2021,team_29,team_46,1,8,0.242,0.288,0.797,0.641,0.884,0.516,0.504,0.288,0.452,0.545
M2021159,2022-03-31,2021,team_46,team_29,0,6,0.401,0.767,0.176,0.425,0.74,0.933,0.007,0.302,0.536,0.565
M2021160,2022-04-04,2021,team_29,team_48,1,18,0.418,0.242,0.988,0.91,0.62,0.532,0.616,0.573,0.573,0.513
M2021160,2022-04-04,2021,team_48,team_29,0,14,0.502,0.387,0.494,0.547,0.404,0.556,0.576,0.345,0.321,0.347
M2021161,2022-04-04,2021,team_29,team_49,1,8,0.451,0.319,0.711,0.724,0.689,0.548,0.365,0.771,0.681,0.555
M2021161,2022-04-04,2021,team_49,team_29,0,6,0.581,0.382,0.353,0.789,0.339,0.715,0.418,0.698,0.525,0.162
M2021162,2022-04-04,2021,team_29,team_52,1,9,0.328,0.114,0.842,0.804,0.848,0.402,0.607,0.63,0.484,0.432
M2021162,2022-04-04,2021,team_52,team_29,0,4,0.318,0.811,0.82,0.916,0.611,0.283,0.22,0.334,0.69,0.811
M2021163,2022-04-05,2021,team_31,team_39,1,9,0.544,0.434,0.658,0.474,0.815,0.831,0.655,0.311,0.616,0.387
M2021163,2022-04-05,2021,team_39,team_31,0,5,0.432,0.958,0.697,0.663,0.074,0.146,0.525,0.265,0.379,0.871
M2021164,2022-04-05,2021,team_31,team_41,1,4,0.486,0.575,0.744,0.453,0.393,0.844,0.599,0.382,0.77,0.383
M2021164,2022-04-05,2021,team_41,team_31,0,4,0.666,0.814,0.657,1.025,0.508,0.491,0.45,0.709,0.923,0.565
M2021165,2022-04-07,2021,team_31,team_43,1,9,0.428,0.556,0.625,0.404,0.207,0.506,1.074,0.329,0.421,0.467
M2021165,2022-04-07,2021,team_43,team_31,0,12,0.767,0.392,0.905,0.839,0.231,0.813,0.76,0.456,0.657,0.561
M2021166,2022-04-09,2021,team_31,team_46,1,3,0.525,0.482,0.586,0.367,0.346,0.825,0.455,0.203,0.673,0.45
M2021166,2022-04-09,2021,team_46,team_31,0,6,0.477,0.699,0.187,0.497,0.857,0.676,0.196,0.548,0.356,0.884
M2021167,2022-04-14,2021,team_31,team_48,1,7,0.593,0.5,0.667,0.411,0.373,0.398,0.725,0.45,0.774,0.464
M2021167,2022-04-14,2021,team_48,team_31,0,9,0.252,0.308,0.558,0.615,0.365,0.598,0.777,0.433,0.424,0.23
M2021168,2022-04-14,2021,team_31,team_49,1,6,0.464,0.381,0.577,0.334,0.601,0.675,0.821,0.427,0.578,0.501
M2021168,2022-04-14,2021,team_49,team_31,0,7,0.571,0.429,0.277,0.825,0.26,0.628,0.532,0.47,0.476,0.297
M2021169,2022-04-14,2021,team_31,team_52,1,6,0.442,0.544,0.524,0.187,0.584,0.741,0.621,0.716,0.698,0.577
M2021169,2022-04-14,2021,team_52,team_31,0,5,0.248,0.913,0.802,0.561,0.451,0.512,0.025,0.615,0.892,0.819
M2021170,2022-04-15,2021,team_39,team_41,1,8,0.653,0.849,0.454,0.865,0.174,0.232,0.237,0.43,0.495,0.978
M2021170,2022-04-15,2021,team_41,team_39,0,4,0.626,0.763,0.603,1.104,0.121,0.285,0.603,0.34,0.926,0.426
M2021171,2022-04-16,2021,team_39,team_43,1,4,0.515,0.704,0.603,0.669,0.255,0.093,0.272,0.274,0.423,0.871
M2021171,2022-04-16,2021,team_43,team_39,0,6,0.82,0.096,1.002,0.52,0,0.572,0.748,0.357,0.725,0.417
M2021172,2022-04-16,2021,team_39,team_46,1,6,0.598,0.837,0.583,0.467,0.302,0.171,0.214,0.232,0.283,0.89
M2021172,2022-04-16,2021,team_46,team_39,0,0,0.647,0.949,0.258,0.395,0.927,0.856,0.113,0.574,0.33,0.638
M2021173,2022-04-18,2021,team_39,team_48,1,6,0.322,0.586,0.514,0.417,0.138,0.162,0.498,0.156,0.38,0.702
M2021173,2022-04-18,2021,team_48,team_39,0,7,0.408,0.33,0.371,0.617,0.227,0.557,0.468,0.429,0.368,0.299
M2021174,2022-04-18,2021,team_39,team_49,1,5,0.45,0.84,0.567,0.601,0.21,0.005,0.413,0.486,0.248,0.674
M2021174,2022-04-18,2021,team_49,team_39,0,8,0.641,0.553,0.323,0.751,0.226,0.856,0.284,0.618,0.608,0.325
M2021175,2022-04-20,2021,team_39,team_52,1,5,0.57,0.639,0.628,0.554,0.224,0.067,0.322,0.555,0.309,0.753
M2021175,2022-04-20,2021,team_52,team_39,0,3,0.28,0.776,0.8,0.639,0.037,0.56,0.392,0.512,0.701,0.841
M2021176,2022-04-26,2021,team_41,team_43,1,6,0.666,0.937,0.786,1.127,0.521,0.573,0.469,0.434,0.986,0.561
M2021176,2022-04-26,2021,team_43,team_41,0,8,0.641,0.074,0.92,0.635,0.416,0.495,0.956,0.486,0.668,0.37
M2021177,2022-04-26,2021,team_41,team_46,1,7,0.516,1.007,0.712,1.09,0.551,0.461,0.58,0.371,1.061,0.348
M2021177,2022-04-26,2021,team_46,team_41,0,4,0.5,0.501,0.231,0.392,0.785,0.672,0.464,0.503,0.295,0.42
M2021178,2022-04-26,2021,team_41,team_48,1,2,0.81,0.733,0.736,1.067,0.654,0.529,0.514,0.636,0.847,0.304
M2021178,2022-04-26,2021,team_48,team_41,0,2,0.311,0.163,0.503,0.702,0.427,0.532,0.657,0.525,0.59,0.227
M2021179,2022-05-01,2021,team_41,team_49,1,13,0.619,1.039,0.682,0.98,0.371,0.364,0.547,0.627,0.941,0.507
M2021179,2022-05-01,2021,team_49,team_41,0,4,0.7,0.312,0.503,0.913,0.284,0.846,0.687,0.216,0.347,0.22
M2021180,2022-05-01,2021,team_41,team_52,1,10,0.609,0.919,0.827,1.106,0.507,0.53,0.642,0.368,0.875,0.598
M2021180,2022-05-01,2021,team_52,team_41,0,5,0.365,0.521,0.572,0.832,0.454,0.344,0.452,0.714,0.831,0.701
M2021181,2022-05-05,2021,team_43,team_46,1,16,0.608,0.245,0.893,0.605,0.34,0.519,0.926,0.111,0.805,0.287
M2021181,2022-05-05,2021,team_46,team_43,0,2,0.713,0.769,0.325,0.529,0.643,0.561,0.16,0.45,0.421,0.423
M2021182,2022-05-06,2021,team_43,team_48,1,6,0.574,0.239,0.801,0.698,0.422,0.469,0.818,0.513,0.315,0.43
M2021182,2022-05-06,2021,team_48,team_43,0,3,0.422,0.359,0.375,0.492,0.545,0.362,0.662,0.2,0.294,0.486
M2021183,2022-05-06,2021,team_43,team_49,1,9,0.787,0.341,0.854,0.531,0.105,0.635,0.859,0.571,0.743,0.323
M2021183,2022-05-06,2021,team_49,team_43,0,6,0.722,0.436,0.303,0.797,0.439,0.977,0.505,0.578,0.382,0.218
M2021184,2022-05-07,2021,team_43,team_52,1,9,0.749,0.319,0.865,0.714,0.016,0.727,0.817,0.13,0.803,0.335
M2021184,2022-05-07,2021,team_52,team_43,0,2,0.273,0.789,0.763,0.64,0.411,0.476,0.209,0.162,0.843,0.85
M2021185,2022-05-08,2021,team_46,team_48,1,6,0.553,0.813,0.407,0.405,0.836,0.444,-0.094,0.567,0.448,0.497
M2021185,2022-05-08,2021,team_48,team_46,0,6,0.446,0.22,0.391,0.578,0.592,0.172,0.321,0.437,0.346,0.364
M2021186,2022-05-10,2021,team_46,team_49,1,4,0.361,0.797,0.324,0.442,0.932,0.534,0.105,0.448,0.514,0.455
M2021186,2022-05-10,2021,team_49,team_46,0,4,0.647,0.415,0.268,0.831,0.244,0.764,0.435,0.299,0.375,0.167
M2021187,2022-05-12,2021,team_46,team_52,1,4,0.481,0.815,0.24,0.383,0.769,0.603,0.416,0.553,0.302,0.544
M2021187,2022-05-12,2021,team_52,team_46,0,2,0.061,0.59,0.785,0.581,0.475,0.481,0.251,0.413,0.713,0.841
M2021188,2022-05-12,2021,team_48,team_49,1,8,0.327,0.141,0.407,0.525,0.607,0.644,0.669,0.707,0.334,0.452
M2021188,2022-05-12,2021,team_49,team_48,0,2,0.683,0.374,0.336,0.872,0.443,0.741,0.377,0.417,0.191,0.013
M2021189,2022-05-14,2021,team_48,team_52,1,12,0.639,0.419,0.462,0.531,0.85,0.261,0.888,0.374,0.434,0.303
M2021189,2022-05-14,2021,team_52,team_48,0,4,0.219,0.63,0.896,0.805,0.475,0.498,-0.051,0.547,0.817,0.862
M2021190,2022-05-15,2021,team_49,team_52,1,7,0.555,0.363,0.329,0.942,0.137,0.515,0.486,0.267,0.564,0.158
M2021190,2022-05-15,2021,team_52,team_49,0,2,0.111,0.823,0.813,0.91,0.207,0.445,0.204,0.142,0.674,0.829
M2022001,2022-08-12,2022,team_01,team_05,1,3,0.805,0.375,0.5,0.833,0.636,0.24,0.239,0.381,0.756,0.644
M2022001,2022-08-12,2022,team_05,team_01,0,8,0.477,0.612,0.155,0.74,0.607,0.404,0.855,0.448,0.721,0.51
M2022002,2022-08-14,2022,team_01,team_06,1,9,0.718,0.682,0.522,0.832,0.913,0.296,0.399,0.404,0.689,0.627
M2022002,2022-08-14,2022,team_06,team_01,0,5,0.719,0.697,0.279,0.427,0.609,0.432,0.62,0.456,0.438,0.518
M2022003,2022-08-17,2022,team_01,team_07,1,8,0.877,0.507,0.651,0.885,0.553,0.349,0.413,0.385,0.586,0.46
M2022003,2022-08-17,2022,team_07,team_01,0,5,0.824,0.428,0.226,0.867,0.399,1.116,0.453,0.333,0.446,0.728
M2022004,2022-08-19,2022,team_01,team_09,1,6,0.654,0.541,0.449,0.725,0.802,0.232,0.475,0.585,0.68,0.546
M2022004,2022-08-19,2022,team_09,team_01,0,5,0.958,0.502,0.572,0.558,0.597,0.991,0.559,0.591,0.751,0.213
M2022005,2022-08-19,2022,team_01,team_17,1,8,0.683,0.369,0.506,0.932,0.664,0.342,0.265,0.649,0.459,0.753
M2022005,2022-08-19,2022,team_17,team_01,0,4,0.556,0.42,0.369,0.759,0.453,0.107,0.268,0.63,0.712,1.208
M2022006,2022-08-19,2022,team_01,team_18,1,15,0.624,0.476,0.467,0.889,0.767,0.477,0.467,0.22,0.562,0.592
M2022006,2022-08-19,2022,team_18,team_01,0,4,0.207,0.325,0.569,0.468,0.827,0.589,0.407,0.428,0.652,0.002
M2022007,2022-08-20,2022,team_01,team_19,1,7,0.681,0.584,0.584,0.972,0.756,0.26,0.453,0.358,0.498,0.663
M2022007,2022-08-20,2022,team_19,team_01,0,11,0.644,0.299,0.523,0.641,0.443,0.351,0.698,0.566,0.419,0.571
M2022008,2022-08-23,2022,team_01,team_27,1,8,0.605,0.553,0.391,0.965,0.899,0.392,0.307,0.321,0.224,0.738
M2022008,2022-08-23,2022,team_27,team_01,0,11,0.254,0.536,0.486,0.364,0.328,0.53,0.641,0.582,0.896,0.308
M2022009,2022-08-25,2022,team_01,team_28,1,7,0.761,0.382,0.531,0.838,0.653,0.523,0.348,0.496,0.552,0.712
M2022009,2022-08-25,2022,team_28,team_01,0,9,0.292,0.318,0.398,0.366,0.459,0.193,0.904,0.271,0.484,0.909
M2022010,2022-08-28,2022,team_01,team_29,1,7,0.72,0.57,0.576,0.686,0.761,0.502,0.09,0.613,0.536,0.749
M2022010,2022-08-28,2022,team_29,team_01,0,8,0.382,0.329,0.863,0.911,0.767,0.564,0.43,0.263,0.347,0.544
M2022011,2022-08-31,2022,team_01,team_31,1,1,0.759,0.557,0.411,0.84,0.723,0.261,0.284,0.371,0.604,0.757
M2022011,2022-08-31,2022,team_31,team_01,0,12,0.702,0.457,0.65,0.361,0.297,0.699,0.819,0.367,0.528,0.53
M2022012,2022-09-01,2022,team_01,team_39,1,7,0.658,0.566,0.477,0.803,0.619,0.302,0.239,0.424,0.267,0.593
M2022012,2022-09-01,2022,team_39,team_01,0,2,0.575,0.869,0.534,0.657,0.342,-0.017,0.499,0.542,0.109,0.867
M2022013,2022-09-02,2022,team_01,team_42,1,11,0.685,0.768,0.356,0.805,0.606,0.421,0.303,0.627,0.471,0.822
M2022013,2022-09-02,2022,team_42,team_01,0,11,0.634,0.541,0.531,0.746,0.362,0.525,0.417,0.528,0.621,0.594
M2022014,2022-09-02,2022,team_01,team_43,1,3,0.692,0.469,0.466,0.828,0.731,0.344,0.318,0.471,0.567,0.435
M2022014,2022-09-02,2022,team_43,team_01,0,12,0.607,0.222,0.829,0.606,0.559,0.655,0.788,0.311,0.518,0.321
M2022015,2022-09-11,2022,team_01,team_46,1,15,0.626,0.453,0.467,0.938,1.026,0.332,0.533,0.487,0.508,0.774
M2022015,2022-09-11,2022,team_46,team_01,0,6,0.661,0.705,0.444,0.486,0.85,0.585,0.239,0.266,0.396,0.375
M2022016,2022-09-11,2022,team_01,team_48,1,18,0.881,0.462,0.446,0.577,0.65,0.472,0.423,0.626,0.716,0.541
M2022016,2022-09-11,2022,team_48,team_01,0,8,0.349,0.308,0.343,0.525,0.548,0.543,0.54,0.305,0.66,0.382
M2022017,2022-09-11,2022,team_01,team_50,1,3,0.458,0.385,0.406,0.901,1.083,0.819,0.379,0.249,0.748,0.722
M2022017,2022-09-11,2022,team_50,team_01,0,1,0.332,0.34,0.177,0.145,1.223,0.556,0.359,0.259,0.712,0.222
M2022018,2022-09-13,2022,team_01,team_51,1,7,0.771,0.322,0.441,0.888,0.702,0.361,0.278,0.206,0.439,0.421
M2022018,2022-09-13,2022,team_51,team_01,0,7,0.414,0.471,0.632,0.165,0.708,0.428,0.195,0.419,0.29,0.36
M2022019,2022-09-19,2022,team_01,team_52,1,6,0.76,0.506,0.428,0.932,0.882,0.172,0.369,0.506,0.73,0.7
M2022019,2022-09-19,2022,team_52,team_01,0,3,0.334,0.801,0.869,0.615,0.339,0.363,0.572,0.299,0.571,0.901
M2022020,2022-09-21,2022,team_05,team_06,1,6,0.738,0.678,0.436,0.583,0.469,0.504,0.847,0.639,0.869,0.514
M2022020,2022-09-21,2022,team_06,team_05,0,5,0.652,0.748,0.098,0.165,0.642,0.91,0.468,0.312,0.209,0.375
M2022021,2022-09-23,2022,team_05,team_07,1,8,0.481,0.574,0.237,0.727,0.56,0.304,0.914,0.43,0.969,0.501
M2022021,2022-09-23,2022,team_07,team_05,0,3,0.643,0.623,0.39,0.583,0.496,0.92,0.235,0.378,0.497,0.66
M2022022,2022-09-23,2022,team_05,team_09,1,10,0.656,0.398,0.606,1.017,0.743,0.608,0.755,0.499,1.01,0.444
M2022022,2022-09-23,2022,team_09,team_05,0,2,0.892,0.425,0.538,0.367,0.896,0.822,0.31,0.798,0.955,0.456
M2022023,2022-09-24,2022,team_05,team_17,1,12,0.582,0.441,0.296,0.816,0.595,0.299,1.048,0.613,1.051,0.563
M2022023,2022-09-24,2022,team_17,team_05,0,9,0.728,0.404,0.599,0.874,0.085,0.502,0.106,0.494,0.533,0.87
M2022024,2022-09-25,2022,team_05,team_18,1,7,0.751,0.574,0.49,0.803,0.631,0.369,0.658,0.776,0.857,0.387
M2022024,2022-09-25,2022,team_18,team_05,0,3,0.331,0.396,0.396,0.757,0.644,0.52,0.556,0.548,0.623,0.107
M2022025,2022-09-26,2022,team_05,team_19,1,8,0.612,0.504,0.336,0.702,0.422,0.463,0.961,0.314,0.804,0.458
M2022025,2022-09-26,2022,team_19,team_05,0,6,0.285,0.384,0.521,0.528,0.471,0.17,0.781,0.372,0.868,0.495
M2022026,2022-09-26,2022,team_05,team_27,1,4,0.688,0.373,0.241,0.67,0.565,0.446,0.893,0.417,0.742,0.452
M2022026,2022-09-26,2022,team_27,team_05,0,7,0.331,0.602,0.454,0.364,0.512,0.362,0.336,0.385,0.829,0.242
M2022027,2022-09-27,2022,team_05,team_28,1,8,0.575,0.601,0.367,0.753,0.699,0.348,0.758,0.284,0.946,0.483
M2022027,2022-09-27,2022,team_28,team_05,0,13,0.527,0.299,0.433,0.357,0.279,0.274,0.762,0.759,0.596,0.721
M2022028,2022-09-27,2022,team_05,team_29,1,10,0.603,0.661,0.559,0.791,0.517,0.611,1.075,0.703,1.114,0.497
M2022028,2022-09-27,2022,team_29,team_05,0,15,0.405,0.236,0.843,0.706,0.852,0.703,0.498,0.73,0.574,0.512
M2022029,2022-09-27,2022,team_05,team_31,1,9,0.456,0.485,0.374,0.749,0.56,0.315,0.685,0.331,0.636,0.385
M2022029,2022-09-27,2022,team_31,team_05,0,2,0.624,0.234,0.49,0.53,0.411,0.659,0.519,0.403,0.445,0.161
M2022030,2022-10-03,2022,team_05,team_39,1,11,0.478,0.68,0.205,0.808,0.558,0.4,0.836,0.753,0.706,0.571
M2022030,2022-10-03,2022,team_39,team_05,0,3,0.548,0.793,0.538,0.61,-0.048,0.022,0.416,0.301,0.382,0.975
M2022031,2022-10-04,2022,team_05,team_42,1,10,0.309,0.772,0.272,0.662,0.616,0.503,1.037,0.35,1.024,0.361
M2022031,2022-10-04,2022,team_42,team_05,0,5,0.169,0.662,0.582,0.678,0.421,0.33,0.71,0.445,0.502,0.689
M2022032,2022-10-04,2022,team_05,team_43,1,9,0.552,0.564,0.387,0.808,0.607,0.885,0.62,0.571,0.819,0.419
M2022032,2022-10-04,2022,team_43,team_05,0,8,0.634,0.211,0.806,0.696,0.32,0.666,0.79,0.234,0.682,0.44
M2022033,2022-10-04,2022,team_05,team_46,1,6,0.561,0.522,0.363,0.999,0.582,0.511,0.763,0.444,0.732,0.467
M2022033,2022-10-04,2022,team_46,team_05,0,3,0.601,0.745,0.204,0.517,0.943,0.716,0.113,0.302,0.359,0.624
M2022034,2022-10-05,2022,team_05,team_48,1,11,0.586,0.719,0.403,0.772,0.641,0.373,0.811,0.268,0.902,0.564
M2022034,2022-10-05,2022,team_48,team_05,0,6,0.329,0.438,0.441,0.442,0.372,0.512,0.57,0.527,0.364,0.352
M2022035,2022-10-09,2022,team_05,team_50,1,10,0.473,0.506,0.336,0.593,0.423,0.49,0.735,0.279,0.841,0.459
M2022035,2022-10-09,2022,team_50,team_05,0,4,0.368,0.107,0.294,0.273,1.093,0.408,0.553,0.539,0.962,0.268
M2022036,2022-10-10,2022,team_05,team_51,1,3,0.499,0.646,0.558,0.711,0.461,0.63,0.431,0.057,0.845,0.46
M2022036,2022-10-10,2022,team_51,team_05,0,2,0.279,0.407,0.78,0.268,0.619,0.607,0.317,0.293,0.027,0.588
M2022037,2022-10-13,2022,team_05,team_52,1,11,0.449,0.646,0.561,0.774,0.654,0.609,0.83,0.668,0.92,0.349
M2022037,2022-10-13,2022,team_52,team_05,0,6,0.27,0.714,0.856,0.543,0.108,0.437,0.096,0.489,0.667,0.869
M2022038,2022-10-14,2022,team_06,team_07,1,4,0.601,0.778,0.14,-0.066,0.532,0.897,0.583,0.327,0.435,0.419
